SampleID,Site,Room #,Date,Entry,SamplerStart,SamplerEnd,SamplerNumber,Location,CollectionMethod,Notes,N,ORF1ab,S,MS2,Result,Ct,isobuild,isonwing,isoswing,quarbuild,quarnwing,quarswing,isostack49,quarstack49,buildingcensus,stacktotal,Day,segment
4936,Barnhart,Lobby,2/20/2021,51,NA,1925,NA,Door West,Settling Plate,NA,No Amp,No Amp,No Amp,No Amp,Negative,40,28,21,7,26,14,12,,,54,0,14,
4830,Barnhart,Roof,2/20/2021,12,NA,1134,NA,Roof port,swab,NA,No Amp,No Amp,No Amp,No Amp,Negative,40,28,21,7,26,14,12,,,54,0,14,
4938,Barnhart,Roof,2/20/2021,13,NA,1800,NA,Roof port,swab,NA,No Amp,No Amp,No Amp,No Amp,Negative,40,28,21,7,26,14,12,,,54,0,14,
4983,Barnhart,Lobby,2/21/2021,54,1110,1307,4,TF,PUF,NA,NA,NA,NA,NA,NA,NA,21,15,6,25,12,13,,1,46,1,15,between
4982,Barnhart,Lobby,2/21/2021,54,1110,1307,3,TF,PUF,NA,No Amp,No Amp,No Amp,27.9,Negative,40,21,15,6,25,12,13,,1,46,1,15,between
5023,Barnhart,Roof,2/21/2021,16,1240,1720,5,Roof Exhaust TF,PUF,NA,28,No Amp,No Amp,27.9,Negative,36,21,15,6,25,12,13,,1,46,1,15,tracplus
5494,Barnhart,Lobby,2/24/2021,68,1708,825,4,TF,PUF,NA,No Amp,No Amp,No Amp,No Amp,Negative,40,21,17,4,23,11,12,,1,44,1,18,overnight
4627,Barnhart,Lobby,2/17/2021,41,1716,910,3,TF,PUF,NA,No Amp,No Amp,No Amp,No Amp,Negative,40,36,31,5,35,19,16,,1,71,1,11,overnight
4977,Barnhart,Lobby,2/21/2021,53,907,1110,3,TF,PUF,NA,31.7,27.6,28.2,27.4,Positive (3/3),29.2,21,15,6,25,12,13,,1,46,1,15,posrec
4978,Barnhart,Lobby,2/21/2021,53,907,1110,4,TF,PUF,NA,31.1,No Amp,No Amp,27.5,Negative,37,21,15,6,25,12,13,,1,46,1,15,posrec
4975,Barnhart,Roof,2/21/2021,15,1800,1240,5,Roof Exhaust TF,PUF,NA,33.3,No Amp,No Amp,28.4,Negative,37.8,21,15,6,25,12,13,,1,46,1,15,overnight
5018,Barnhart,Lobby,2/21/2021,52,1307,1520,3,TF,PUF,NA,No Amp,No Amp,No Amp,28.6,Negative,40,21,15,6,25,12,13,,1,46,1,15,tracerec
5019,Barnhart,Lobby,2/21/2021,52,1307,1520,4,TF,PUF,NA,31.3,No Amp,No Amp,29.7,Negative,37.1,21,15,6,25,12,13,,1,46,1,15,tracerec
4979,Barnhart,Lobby,2/21/2021,53,NA,1110,NA,Next to TFS,Settling Plate,NA,No Amp,No Amp,No Amp,27.7,Negative,40,21,15,6,25,12,13,,1,46,1,15,
4980,Barnhart,Lobby,2/21/2021,53,NA,1110,NA,Door South,Settling Plate,NA,32.3,No Amp,No Amp,28.3,Negative,37.4,21,15,6,25,12,13,,1,46,1,15,
4981,Barnhart,Lobby,2/21/2021,53,NA,1110,NA,Door West,Settling Plate,NA,No Amp,No Amp,No Amp,28.3,Negative,40,21,15,6,25,12,13,,1,46,1,15,
4984,Barnhart,Lobby,2/21/2021,54,NA,1307,NA,Next to TFS,Settling Plate,NA,No Amp,No Amp,No Amp,27.5,Negative,40,21,15,6,25,12,13,,1,46,1,15,
4985,Barnhart,Lobby,2/21/2021,54,NA,1307,NA,Door South,Settling Plate,NA,32.5,No Amp,No Amp,26.9,Negative,37.5,21,15,6,25,12,13,,1,46,1,15,
4986,Barnhart,Lobby,2/21/2021,54,NA,1307,NA,Door West,Settling Plate,NA,32.5,No Amp,No Amp,27.9,Negative,37.5,21,15,6,25,12,13,,1,46,1,15,
5020,Barnhart,Lobby,2/21/2021,52,NA,1520,NA,Next to TFS,Settling Plate,NA,No Amp,No Amp,No Amp,27.5,Negative,40,21,15,6,25,12,13,,1,46,1,15,
5021,Barnhart,Lobby,2/21/2021,52,NA,1520,NA,Door South,Settling Plate,NA,No Amp,No Amp,No Amp,30.1,Negative,40,21,15,6,25,12,13,,1,46,1,15,
5022,Barnhart,Lobby,2/21/2021,52,NA,1520,NA,Door West,Settling Plate,NA,No Amp,No Amp,25,27.9,Negative,35,21,15,6,25,12,13,,1,46,1,15,
5027,Barnhart,Lobby,2/21/2021,53,NA,910,NA,Next to TFS,Settling Plate,NA,31.3,No Amp,No Amp,27.5,Negative,37.1,21,15,6,25,12,13,,1,46,1,15,
5028,Barnhart,Lobby,2/21/2021,53,NA,910,NA,Door South,Settling Plate,NA,No Amp,No Amp,No Amp,27.9,Negative,40,21,15,6,25,12,13,,1,46,1,15,
5029,Barnhart,Lobby,2/21/2021,53,NA,910,NA,Door West,Settling Plate,NA,No Amp,No Amp,No Amp,29.6,Negative,40,21,15,6,25,12,13,,1,46,1,15,
4976,Barnhart,Roof,2/21/2021,14,NA,1240,NA,Roof port,swab,NA,No Amp,No Amp,No Amp,28.9,Negative,40,21,15,6,25,12,13,,1,46,1,15,
5024,Barnhart,Roof,2/21/2021,15,NA,1720,NA,Roof port,swab,NA,No Amp,No Amp,No Amp,26.9,Negative,40,21,15,6,25,12,13,,1,46,1,15,
5100,Barnhart,Lobby,2/22/2021,56,1538,1908,3,TF,PUF,NA,24.2,No Amp,No Amp,24.6,Negative,34.7,21,15,6,25,12,13,,1,46,1,16,aftertrac
5101,Barnhart,Lobby,2/22/2021,56,1538,1908,4,TF,PUF,NA,No Amp,No Amp,No Amp,30.8,Negative,40,21,15,6,25,12,13,,1,46,1,16,aftertrac
5105,Barnhart,Roof,2/22/2021,18,1006,1910,5,Roof Exhaust TF,PUF,NA,No Amp,No Amp,No Amp,26.5,Negative,40,21,15,6,25,12,13,,1,46,1,16,both
4628,Barnhart,Lobby,2/18/2021,41,1716,910,4,TF,PUF,sampler wasnt turned on,No Amp,No Amp,No Amp,No Amp,Negative,40,30,22,8,32,18,14,,,62,0,12,overnight
4726,Barnhart,Lobby,2/19/2021,46,1720,905,3,TF,PUF,NA,30.4,25.6,No Amp,26.5,Positive (2/3),32,30,23,7,30,16,14,,,60,0,13,overnight
5050,Barnhart,Roof,2/22/2021,17,1720,1006,5,Roof Exhaust TF,PUF,NA,30.7,No Amp,No Amp,29.4,Negative,36.9,21,15,6,25,12,13,,1,46,1,16,overnight
5053,Barnhart,Lobby,2/22/2021,54,910,1103,4,TF,PUF,NA,27.2,29,27.8,No Amp,Positive (3/3),28,21,15,6,25,12,13,,1,46,1,16,posrec
5052,Barnhart,Lobby,2/22/2021,54,910,1103,3,TF,PUF,NA,28.7,No Amp,29.8,28.5,Positive (2/3),32.8,21,15,6,25,12,13,,1,46,1,16,posrec
5057,Barnhart,Lobby,2/22/2021,55,1258,1538,3,TF,PUF,NA,28.7,28.7,29.4,No Amp,Positive (3/3),29,21,15,6,25,12,13,,1,46,1,16,tracerec
5058,Barnhart,Lobby,2/22/2021,55,1258,1538,4,TF,PUF,NA,25.9,22.5,24.2,26.6,Positive (3/3),24.2,21,15,6,25,12,13,,1,46,1,16,tracerec
5144,Barnhart,Roof,2/22/2021,19,1910,1012,5,Roof Exhaust TF,PUF,NA,29.5,No Amp,No Amp,29.1,Negative,36.5,21,15,6,25,12,13,,1,46,1,16,overnight
5054,Barnhart,Lobby,2/22/2021,54,NA,1103,NA,Next to TFS,Settling Plate,NA,34.2,25.8,No Amp,27.9,Positive (2/3),33.3,21,15,6,25,12,13,,1,46,1,16,
5055,Barnhart,Lobby,2/22/2021,54,NA,1103,NA,Door South,Settling Plate,NA,No Amp,No Amp,No Amp,27.8,Negative,40,21,15,6,25,12,13,,1,46,1,16,
5056,Barnhart,Lobby,2/22/2021,54,NA,1103,NA,Door West,Settling Plate,NA,No Amp,No Amp,No Amp,26.6,Negative,40,21,15,6,25,12,13,,1,46,1,16,
5059,Barnhart,Lobby,2/22/2021,55,NA,1538,NA,Next to TFS,Settling Plate,NA,32.4,No Amp,No Amp,27.5,Negative,37.5,21,15,6,25,12,13,,1,46,1,16,
5060,Barnhart,Lobby,2/22/2021,55,NA,1538,NA,Door South,Settling Plate,NA,No Amp,No Amp,No Amp,26.2,Negative,40,21,15,6,25,12,13,,1,46,1,16,
5061,Barnhart,Lobby,2/22/2021,55,NA,1538,NA,Door West,Settling Plate,NA,29.3,No Amp,No Amp,26.8,Negative,36.4,21,15,6,25,12,13,,1,46,1,16,
5102,Barnhart,Lobby,2/22/2021,56,NA,1908,NA,Next to TFS,Settling Plate,NA,No Amp,No Amp,No Amp,26.8,Negative,40,21,15,6,25,12,13,,1,46,1,16,
5103,Barnhart,Lobby,2/22/2021,56,NA,1908,NA,Door South,Settling Plate,NA,29.3,No Amp,No Amp,27.5,Negative,36.4,21,15,6,25,12,13,,1,46,1,16,
5104,Barnhart,Lobby,2/22/2021,56,NA,1908,NA,Door West,Settling Plate,NA,No Amp,No Amp,No Amp,26.3,Negative,40,21,15,6,25,12,13,,1,46,1,16,
5051,Barnhart,Roof,2/22/2021,16,NA,1006,NA,Roof port,swab,NA,No Amp,No Amp,No Amp,28.3,Negative,40,21,15,6,25,12,13,,1,46,1,16,
5106,Barnhart,Roof,2/22/2021,17,NA,1910,NA,Roof port,swab,NA,No Amp,No Amp,No Amp,No Amp,Negative,40,19,15,4,25,12,13,,1,44,1,16,
5256,Barnhart,Lobby,2/23/2021,61,1508,1657,3,TF,PUF,NA,No Amp,No Amp,No Amp,28.1,Negative,40,20,16,4,25,12,13,,1,45,1,17,aftertrac
5257,Barnhart,Lobby,2/23/2021,61,1508,1657,4,TF,PUF,NA,31.7,No Amp,No Amp,28.2,Negative,37.2,20,16,4,25,12,13,,1,45,1,17,aftertrac
5295,Barnhart,Lobby,2/23/2021,62,1657,1904,3,TF,PUF,NA,25.3,No Amp,26.4,25.9,Positive (2/3),30.6,20,16,4,25,12,13,,1,45,1,17,aftertrac
5261,Barnhart,Roof,2/23/2021,20,1012,1710,5,Roof Exhaust TF,PUF,NA,29.7,No Amp,No Amp,28.7,Negative,36.6,20,16,4,25,12,13,,1,45,1,17,both
5296,Barnhart,Lobby,2/23/2021,62,1657,1904,4,TF,PUF,NA,26.6,28,28.5,26.7,Positive (3/3),27.7,20,16,4,25,12,13,,1,45,1,17,aftertrac
5215,Barnhart,Lobby,2/23/2021,59,1110,1314,3,TF,PUF,NA,27.2,No Amp,No Amp,27.4,Negative,35.7,20,16,4,25,12,13,,1,45,1,17,between
5216,Barnhart,Lobby,2/23/2021,59,1110,1314,4,TF,PUF,NA,No Amp,No Amp,No Amp,29,Negative,40,20,16,4,25,12,13,,1,45,1,17,between
4727,Barnhart,Lobby,2/19/2021,46,1720,905,4,TF,PUF,NA,29.2,No Amp,No Amp,26.4,Negative,36.4,30,23,7,30,16,14,,,60,0,13,overnight
5808,Barnhart,Lobby,3/1/2021,78,1728,1812,3,TF,PUF,NA,33.2,No Amp,No Amp,28,Negative,37.7,13,12,1,10,2,8,,1,23,1,23,overnight
5305,Barnhart,Roof,2/23/2021,21,1710,1055,5,Roof Exhaust TF,PUF,NA,No Amp,No Amp,No Amp,29.1,Negative,40,20,16,4,25,12,13,,1,45,1,17,overnight
5178,Barnhart,Lobby,2/23/2021,58,910,1110,3,TF,PUF,NA,29.8,28.3,28.4,28.7,Positive (3/3),28.8,20,16,4,25,12,13,,1,45,1,17,posrec
5179,Barnhart,Lobby,2/23/2021,58,910,1110,4,TF,PUF,NA,33.7,No Amp,No Amp,28.6,Negative,37.9,20,16,4,25,12,13,,1,45,1,17,posrec
5220,Barnhart,Lobby,2/23/2021,60,1314,1508,3,TF,PUF,NA,28,No Amp,No Amp,27.4,Negative,36,20,16,4,25,12,13,,1,45,1,17,tracerec
5221,Barnhart,Lobby,2/23/2021,60,1314,1508,4,TF,PUF,NA,29.4,26.5,No Amp,28,Positive (2/3),32,20,16,4,25,12,13,,1,45,1,17,tracerec
5141,Barnhart,Lobby,2/23/2021,57,NA,910,NA,Next to TFS,Settling Plate,NA,No Amp,No Amp,No Amp,27.8,Negative,40,17,13,4,25,12,13,,1,42,1,17,
5142,Barnhart,Lobby,2/23/2021,57,NA,910,NA,Door South,Settling Plate,NA,No Amp,No Amp,No Amp,30.4,Negative,40,20,16,4,25,12,13,,1,45,1,17,
5143,Barnhart,Lobby,2/23/2021,57,NA,910,NA,Door West,Settling Plate,NA,No Amp,No Amp,No Amp,28.5,Negative,40,20,16,4,25,12,13,,1,45,1,17,
5180,Barnhart,Lobby,2/23/2021,58,NA,1110,NA,Next to TFS,Settling Plate,NA,No Amp,No Amp,No Amp,29.5,Negative,40,20,16,4,25,12,13,,1,45,1,17,
5181,Barnhart,Lobby,2/23/2021,58,NA,1110,NA,Door South,Settling Plate,NA,No Amp,No Amp,No Amp,29.2,Negative,40,20,16,4,25,12,13,,1,45,1,17,
5182,Barnhart,Lobby,2/23/2021,58,NA,1110,NA,Door West,Settling Plate,NA,No Amp,No Amp,No Amp,27.8,Negative,38.4,20,16,4,25,12,13,,1,45,1,17,
5217,Barnhart,Lobby,2/23/2021,59,NA,1314,NA,Next to TFS,Settling Plate,NA,No Amp,No Amp,No Amp,28.3,Negative,40,20,16,4,25,12,13,,1,45,1,17,
5218,Barnhart,Lobby,2/23/2021,59,NA,1314,NA,Door South,Settling Plate,NA,28.2,No Amp,No Amp,27.3,Negative,36.1,20,16,4,25,12,13,,1,45,1,17,
5219,Barnhart,Lobby,2/23/2021,59,NA,1314,NA,Door West,Settling Plate,NA,No Amp,No Amp,No Amp,27.2,Negative,40,20,16,4,25,12,13,,1,45,1,17,
5222,Barnhart,Lobby,2/23/2021,60,NA,1508,NA,Next to TFS,Settling Plate,NA,30.9,No Amp,No Amp,29.4,Negative,37,20,16,4,25,12,13,,1,45,1,17,
5223,Barnhart,Lobby,2/23/2021,60,NA,1508,NA,Door South,Settling Plate,NA,No Amp,No Amp,No Amp,26.2,Negative,40,20,16,4,25,12,13,,1,45,1,17,
5224,Barnhart,Lobby,2/23/2021,60,NA,1508,NA,Door West,Settling Plate,NA,25.5,No Amp,No Amp,25,Negative,35.2,20,16,4,25,12,13,,1,45,1,17,
5259,Barnhart,Lobby,2/23/2021,61,NA,1657,NA,Door South,Settling Plate,NA,No Amp,No Amp,No Amp,27,Negative,40,20,16,4,25,12,13,,1,45,1,17,
5260,Barnhart,Lobby,2/23/2021,61,NA,1657,NA,Door West,Settling Plate,NA,No Amp,No Amp,No Amp,27.1,Negative,40,20,16,4,25,12,13,,1,45,1,17,
5297,Barnhart,Lobby,2/23/2021,62,NA,1904,NA,Next to TFS,Settling Plate,NA,No Amp,No Amp,No Amp,28.5,Negative,40,20,16,4,25,12,13,,1,45,1,17,
5298,Barnhart,Lobby,2/23/2021,62,NA,1904,NA,Door South,Settling Plate,NA,No Amp,No Amp,No Amp,28.5,Negative,40,20,16,4,25,12,13,,1,45,1,17,
5299,Barnhart,Lobby,2/23/2021,62,NA,1904,NA,Door West,Settling Plate,NA,No Amp,No Amp,No Amp,27.7,Negative,40,20,16,4,25,12,13,,1,45,1,17,
5258,Barnhart,Lobby,2/23/2021,61,NA,1657,NA,Next to TFS,Settling Plate,NA,NA,NA,NA,NA,NA,NA,20,16,4,25,12,13,,1,45,1,17,
5145,Barnhart,Roof,2/23/2021,18,NA,1012,NA,Roof port,swab,NA,No Amp,No Amp,No Amp,26,Negative,40,20,16,4,25,12,13,,1,45,1,17,
5262,Barnhart,Roof,2/23/2021,19,NA,1710,NA,Roof port,swab,NA,No Amp,No Amp,No Amp,28.4,Negative,39.3,20,16,4,25,12,13,,1,45,1,17,
5455,Barnhart,Lobby,2/24/2021,67,1515,1708,4,TF,PUF,NA,No Amp,No Amp,No Amp,No Amp,Negative,40,21,17,4,23,11,12,,1,44,1,18,aftertrac
5454,Barnhart,Lobby,2/24/2021,67,1515,1708,3,TF,PUF,NA,No Amp,No Amp,No Amp,31.5,Negative,40,21,17,4,23,11,12,,1,44,1,18,aftertrac
5459,Barnhart,Roof,2/24/2021,22,1055,1658,5,Roof Exhaust TF,PUF,NA,26.3,No Amp,No Amp,27,Negative,35.4,21,17,4,23,11,12,,1,44,1,18,both
5605,Barnhart,Roof,2/24/2021,23,1105,1850,5,Roof Exhaust TF,PUF,NA,No Amp,No Amp,No Amp,24.3,Negative,40,21,17,4,23,11,12,,1,44,1,18,both
5380,Barnhart,Lobby,2/24/2021,65,1200,1319,3,TF,PUF,NA,No Amp,No Amp,No Amp,28.4,Negative,40,21,17,4,23,11,12,,1,44,1,18,between
5381,Barnhart,Lobby,2/24/2021,65,1200,1319,4,TF,PUF,NA,No Amp,No Amp,No Amp,27.7,Negative,40,21,17,4,23,11,12,,1,44,1,18,between
5809,Barnhart,Lobby,3/1/2021,78,1728,1812,4,TF,PUF,NA,30.7,28.7,27,27.5,Positive (3/3),28.8,13,12,1,10,2,8,,1,23,1,23,overnight
5697,Barnhart,Lobby,2/25/2021,73,1730,845,4,TF,PUF,NA,31.5,No Amp,No Amp,No Amp,Negative,37.2,23,19,4,19,11,8,,1,42,1,19,overnight
5532,Barnhart,Roof,2/24/2021,22,1658,1105,5,Roof Exhaust TF,PUF,NA,29.2,No Amp,No Amp,25.7,Negative,36.4,21,17,4,23,11,12,,1,44,1,18,overnight
5375,Barnhart,Lobby,2/24/2021,64,930,1200,3,TF,PUF,NA,No Amp,No Amp,No Amp,30.1,Negative,40,21,17,4,23,11,12,,1,44,1,18,posrec
5376,Barnhart,Lobby,2/24/2021,64,930,1200,4,TF,PUF,NA,31,No Amp,No Amp,28.6,Negative,37,21,17,4,23,11,12,,1,44,1,18,posrec
5498,Barnhart,7 Hall North,2/24/2021,1,1817,828,1,TF,PUF,"Launched Hallway Sampler, closed door to floor lobby",No Amp,No Amp,No Amp,No Amp,Negative,40,21,17,4,23,11,12,,1,44,1,18,overnight
5499,Barnhart,2 Hall North,2/24/2021,1,1823,830,7,TF,PUF,"Launched Hallway Sampler, closed door to floor lobby",No Amp,No Amp,No Amp,27.5,Negative,40,21,17,4,23,11,12,,1,44,1,18,overnight
5417,Barnhart,Lobby,2/24/2021,66,1319,1515,3,TF,PUF,NA,No Amp,No Amp,No Amp,27.8,Negative,40,21,17,4,23,11,12,,1,44,1,18,tracerec
5418,Barnhart,Lobby,2/24/2021,66,1319,1515,4,TF,PUF,NA,33.4,No Amp,No Amp,28.2,Negative,37.8,21,17,4,23,11,12,,1,44,1,18,tracerec
5302,Barnhart,Lobby,2/24/2021,63,NA,930,NA,Next to TFS,Settling Plate,NA,No Amp,No Amp,No Amp,27.3,Negative,40,21,17,4,23,11,12,,1,44,1,18,
5304,Barnhart,Lobby,2/24/2021,63,NA,930,NA,Door West,Settling Plate,NA,No Amp,No Amp,No Amp,29,Negative,40,21,17,4,23,11,12,,1,44,1,18,
5377,Barnhart,Lobby,2/24/2021,64,NA,1200,NA,Next to TFS,Settling Plate,NA,No Amp,No Amp,No Amp,28.1,Negative,40,21,17,4,23,11,12,,1,44,1,18,
5378,Barnhart,Lobby,2/24/2021,64,NA,1200,NA,Door South,Settling Plate,NA,23.1,24.9,24.5,23.7,Positive (3/3),24.2,21,17,4,23,11,12,,1,44,1,18,
5379,Barnhart,Lobby,2/24/2021,64,NA,1200,NA,Door West,Settling Plate,NA,34.2,No Amp,No Amp,28.9,Negative,38.1,21,17,4,23,11,12,,1,44,1,18,
5382,Barnhart,Lobby,2/24/2021,65,NA,1319,NA,Next to TFS,Settling Plate,NA,No Amp,No Amp,No Amp,26.9,Negative,40,21,17,4,23,11,12,,1,44,1,18,
5383,Barnhart,Lobby,2/24/2021,65,NA,1319,NA,Door South,Settling Plate,NA,No Amp,No Amp,No Amp,27,Negative,40,21,17,4,23,11,12,,1,44,1,18,
5384,Barnhart,Lobby,2/24/2021,65,NA,1319,NA,Door West,Settling Plate,NA,No Amp,No Amp,No Amp,26.6,Negative,40,21,17,4,23,11,12,,1,44,1,18,
5420,Barnhart,Lobby,2/24/2021,66,NA,1515,NA,Door South,Settling Plate,NA,No Amp,No Amp,No Amp,28.8,Negative,40,21,17,4,23,11,12,,1,44,1,18,
5421,Barnhart,Lobby,2/24/2021,66,NA,1515,NA,Door West,Settling Plate,NA,No Amp,No Amp,No Amp,26.4,Negative,40,21,17,4,23,11,12,,1,44,1,18,
5456,Barnhart,Lobby,2/24/2021,67,NA,1708,NA,Next to TFS,Settling Plate,NA,33.3,No Amp,No Amp,32.4,Negative,37.8,21,17,4,23,11,12,,1,44,1,18,
5457,Barnhart,Lobby,2/24/2021,67,NA,1708,NA,Door South,Settling Plate,NA,No Amp,No Amp,No Amp,31.6,Negative,40,21,17,4,23,11,12,,1,44,1,18,
5458,Barnhart,Lobby,2/24/2021,67,NA,1708,NA,Door West,Settling Plate,NA,33.2,No Amp,No Amp,34,Negative,37.7,21,17,4,23,11,12,,1,44,1,18,
5495,Barnhart,Lobby,2/24/2021,68,NA,825,NA,Next to TFS,Settling Plate,NA,No Amp,No Amp,No Amp,28.3,Negative,40,21,17,4,23,11,12,,1,44,1,18,
5496,Barnhart,Lobby,2/24/2021,68,NA,825,NA,Door South,Settling Plate,NA,No Amp,No Amp,No Amp,25.8,Negative,40,21,17,4,23,11,12,,1,44,1,18,
5497,Barnhart,Lobby,2/24/2021,68,NA,825,NA,Door West,Settling Plate,NA,24.6,No Amp,No Amp,25.6,Negative,34.9,21,17,4,23,11,12,,1,44,1,18,
5303,Barnhart,Lobby,2/24/2021,63,NA,930,NA,Door South,Settling Plate,NA,No Amp,No Amp,No Amp,No Amp,Negative,40,21,17,4,23,11,12,,1,44,1,18,
5419,Barnhart,Lobby,2/24/2021,66,NA,1515,NA,Next to TFS,Settling Plate,NA,NA,NA,NA,NA,NA,NA,21,17,4,23,11,12,,1,44,1,18,
5460,Barnhart,Roof,2/24/2021,21,NA,1658,NA,Roof port,swab,NA,31.6,No Amp,No Amp,29.7,Negative,37.2,21,17,4,23,11,12,,1,44,1,18,
5306,Barnhart,Roof,2/24/2021,20,NA,1055,NA,Roof port,swab,NA,No Amp,No Amp,No Amp,No Amp,Negative,40,21,17,4,23,11,12,,1,44,1,18,
5539,Barnhart,7 Hall North,2/25/2021,2,828,1100,1,TF,PUF,"Launched Hallway Sampler, closed door to floor lobby",31.5,No Amp,No Amp,No Amp,Negative,37.2,23,19,4,19,11,8,,1,42,1,19,posrec
5540,Barnhart,2 Hall North,2/25/2021,2,830,1105,7,TF,PUF,"Launched Hallway Sampler, closed door to floor lobby",28.6,25.7,No Amp,26.1,Positive (2/3),31.4,23,19,4,19,11,8,,1,42,1,19,posrec
5653,Barnhart,Lobby,2/25/2021,72,1530,1730,3,TF,PUF,NA,No Amp,No Amp,No Amp,27.8,Negative,40,23,19,4,19,11,8,,1,42,1,19,aftertrac
5654,Barnhart,Lobby,2/25/2021,72,1530,1730,4,TF,PUF,NA,No Amp,No Amp,No Amp,28.2,Negative,38.7,23,19,4,19,11,8,,1,42,1,19,aftertrac
5781,Barnhart,Roof,2/25/2021,24,940,1610,5,Roof Exhaust TF,PUF,moved location from #49 to #31,No Amp,No Amp,No Amp,28.6,Negative,38.9,23,19,4,19,11,8,,1,42,1,19,both
5612,Barnhart,7 Hall North,2/25/2021,3,1100,1249,1,TF,PUF,"Launched Hallway Sampler, closed door to floor lobby",No Amp,No Amp,No Amp,27.2,Negative,40,23,19,4,19,11,8,,1,42,1,19,other
5613,Barnhart,2 Hall North,2/25/2021,3,1105,1254,7,TF,PUF,"Launched Hallway Sampler, closed door to floor lobby",29.7,23.7,26.7,26.3,Positive (3/3),26.7,23,19,4,19,11,8,,1,42,1,19,other
5607,Barnhart,Lobby,2/25/2021,70,1055,1300,3,TF,PUF,NA,NA,NA,NA,NA,NA,NA,23,19,4,19,11,8,,1,42,1,19,between
5608,Barnhart,Lobby,2/25/2021,70,1055,1300,4,TF,PUF,NA,31,No Amp,No Amp,27.1,Negative,37,23,19,4,19,11,8,,1,42,1,19,between
5619,Barnhart,7 Hall North,2/25/2021,4,1249,1530,1,TF,PUF,NA,30.8,No Amp,No Amp,27.5,Negative,36.9,23,19,4,19,11,8,,1,42,1,19,tracerec
5620,Barnhart,2 Hall North,2/25/2021,4,1254,1530,7,TF,PUF,NA,33.2,No Amp,No Amp,29.6,Negative,37.7,23,19,4,19,11,8,,1,42,1,19,tracerec
5696,Barnhart,Lobby,2/25/2021,73,1730,845,3,TF,PUF,NA,No Amp,No Amp,No Amp,28.1,Negative,40,23,19,4,19,11,8,,1,42,1,19,overnight
5803,Barnhart,Lobby,2/27/2021,77,1730,1728,3,TF,PUF,NA,NA,NA,NA,NA,NA,NA,19,14,5,11,2,9,,1,30,1,21,overnight
5658,Barnhart,7 Hall North,2/25/2021,5,1530,1736,1,TF,PUF,NA,32.7,No Amp,No Amp,28.2,Negative,37.6,23,19,4,19,11,8,,1,42,1,19,aftertrac
5659,Barnhart,2 Hall North,2/25/2021,5,1550,1810,7,TF,PUF,NA,24.8,No Amp,No Amp,27.3,Negative,34.9,23,19,4,19,11,8,,1,42,1,19,aftertrac
5534,Barnhart,Lobby,2/25/2021,69,825,1055,3,TF,PUF,NA,No Amp,No Amp,No Amp,24.9,Negative,40,23,19,4,19,11,8,,1,42,1,19,posrec
5535,Barnhart,Lobby,2/25/2021,69,825,1055,4,TF,PUF,NA,No Amp,No Amp,No Amp,27.8,Negative,40,23,19,4,19,11,8,,1,42,1,19,posrec
5694,Barnhart,7 Hall North,2/25/2021,5,1736,845,1,TF,PUF,NA,NA,NA,NA,NA,NA,NA,23,19,4,19,11,8,,1,42,1,19,overnight
5615,Barnhart,Lobby,2/25/2021,71,1300,1530,4,TF,PUF,NA,No Amp,No Amp,No Amp,No Amp,Negative,40,23,19,4,19,11,8,,1,42,1,19,tracerec
5614,Barnhart,Lobby,2/25/2021,71,1300,1530,3,TF,PUF,NA,No Amp,No Amp,No Amp,28.6,Negative,40,23,19,4,19,11,8,,1,42,1,19,tracerec
5695,Barnhart,2 Hall North,2/25/2021,5,1810,845,7,TF,PUF,NA,28.3,26.6,26.5,28,Positive (3/3),27.2,23,19,4,19,11,8,,1,42,1,19,overnight
5692,Barnhart,Roof,2/25/2021,24,1850,940,5,Roof Exhaust TF,PUF,NA,34.6,No Amp,No Amp,27.8,Negative,38.2,23,19,4,19,11,8,,1,42,1,19,overnight
5536,Barnhart,Lobby,2/25/2021,69,NA,1055,NA,Next to TFS,Settling Plate,NA,No Amp,No Amp,No Amp,23.9,Negative,40,23,19,4,19,11,8,,1,42,1,19,
5537,Barnhart,Lobby,2/25/2021,69,NA,1055,NA,Door South,Settling Plate,NA,No Amp,No Amp,No Amp,23.8,Negative,40,23,19,4,19,11,8,,1,42,1,19,
5611,Barnhart,Lobby,2/25/2021,70,NA,1300,NA,Door West,Settling Plate,NA,No Amp,No Amp,No Amp,26.1,Negative,40,23,19,4,19,11,8,,1,42,1,19,
5616,Barnhart,Lobby,2/25/2021,71,NA,1530,NA,Next to TFS,Settling Plate,NA,No Amp,No Amp,No Amp,29.6,Negative,40,23,19,4,19,11,8,,1,42,1,19,
5617,Barnhart,Lobby,2/25/2021,71,NA,1530,NA,Door South,Settling Plate,NA,No Amp,No Amp,No Amp,26.9,Negative,40,23,19,4,19,11,8,,1,42,1,19,
5618,Barnhart,Lobby,2/25/2021,71,NA,1530,NA,Door West,Settling Plate,NA,No Amp,No Amp,No Amp,29.5,Negative,40,23,19,4,19,11,8,,1,42,1,19,
5655,Barnhart,Lobby,2/25/2021,72,NA,1730,NA,Next to TFS,Settling Plate,NA,No Amp,No Amp,No Amp,28.1,Negative,40,23,19,4,19,11,8,,1,42,1,19,
